Period,Value,id
2023-09,-0.1282521069989051,KO0002
2023-10,0.3485598972665649,KO0002
2023-11,0.0,KO0002
2023-12,0.1828153564899404,KO0002
2024-01,0.3740875912408903,KO0002
2024-02,0.29997272975184064,KO0002
2024-03,0.07250317201377143,KO0002
2024-04,0.21735192899836608,KO0002
2024-05,0.2259172239291507,KO0002
2024-06,0.03606527815347427,KO0002
2024-07,0.28841820639926574,KO0002
2024-08,0.11683292891166985,KO0002
2024-09,-0.19748653500897273,KO0002
2024-10,0.18888289260656776,KO0002
2024-11,0.044887332794685264,KO0002
2024-12,0.13460157932521088,KO0002
2025-01,0.49287570570839545,KO0002
2025-02,0.13376136971643415,KO0002
2025-03,0.2048267877816201,KO0002
2025-04,0.36437966583720005,KO0002
2025-05,0.15053573009828902,KO0002
2025-06,0.06189213085765477,KO0002
2025-07,0.26508792082706734,KO0002
2025-08,-0.5552128315854388,KO0002
2025-09,0.4608294930875445,KO0002
2025-10,0.3793225123500443,KO0002
2025-11,-0.13182177695756359,KO0002
2025-12,0.16719464977119625,KO0002
2026-01,0.5095317578845737,KO0002
2026-02,0.40206275675203074,KO0002
2026-03,0.09576042482806191,KO0002
2026-04,0.34788658897197955,KO0002
2026-05,0.5113537874848362,KO0002
2026-06,0.008622919720613353,KO0002
2026-07,0.38799793067769706,KO0002
2026-08,0.18036588508116846,KO0002
1991-01,8.441881276722674,KO0003
1991-02,8.950464702392713,KO0003
1991-03,8.827186075424788,KO0003
1991-04,8.63375541728204,KO0003
1991-05,8.423782537700507,KO0003
1991-06,8.500691694891005,KO0003
1991-07,9.015223596574696,KO0003
1991-08,8.996014423989385,KO0003
1991-09,9.116539126726519,KO0003
1991-10,9.214686865826604,KO0003
1991-11,9.297030864921974,KO0003
1991-12,9.269879912919322,KO0003
1992-01,7.654043645699615,KO0003
1992-02,7.3167411575197905,KO0003
1992-03,7.604946014963487,KO0003
1992-04,7.441663509327157,KO0003
1992-05,7.266566265060237,KO0003
1992-06,6.59265772697295,KO0003
1992-07,5.92624918175868,KO0003
1992-08,5.66341633292704,KO0003
1992-09,5.6495212454132915,KO0003
1992-10,5.500939869930632,KO0003
1992-11,5.102435253189008,KO0003
1992-12,5.090083335118578,KO0003
1993-01,5.180674147733311,KO0003
1993-02,5.380322185108466,KO0003
1993-03,5.3000811874180265,KO0003
1993-04,5.395370063060079,KO0003
1993-05,5.254681725269972,KO0003
1993-06,5.368227845490736,KO0003
1993-07,5.361924772380844,KO0003
1993-08,5.479339183454868,KO0003
1993-09,5.234386238928068,KO0003
1993-10,5.332896434495882,KO0003
1993-11,5.089698009889254,KO0003
1993-12,5.075935174803803,KO0003
1994-01,5.4943720139282615,KO0003
1994-02,5.56302284992074,KO0003
1994-03,5.144020718423192,KO0003
1994-04,5.010923261626865,KO0003
1994-05,5.108085840950993,KO0003
1994-06,5.646676583418153,KO0003
1994-07,5.863262233865774,KO0003
1994-08,6.075459907042147,KO0003
1994-09,5.964144826778095,KO0003
1994-10,5.607294927381257,KO0003
1994-11,5.939766297902116,KO0003
1994-12,5.820157144242888,KO0003
1995-01,5.755133371713694,KO0003
1995-02,4.944887875332582,KO0003
1995-03,4.896117326313809,KO0003
1995-04,5.40717833380191,KO0003
1995-05,5.384270837221461,KO0003
1995-06,4.718676473312722,KO0003
1995-07,4.910615350520797,KO0003
1995-08,5.10337463409245,KO0003
1995-09,5.527091780317006,KO0003
1995-10,5.521291676638995,KO0003
1995-11,5.500293642636911,KO0003
1995-12,5.912549271243939,KO0003
1996-01,5.545373713912416,KO0003
1996-02,5.635435152656543,KO0003
1996-03,5.680331248095505,KO0003
1996-04,5.232930298719762,KO0003
1996-05,5.109178812403692,KO0003
1996-06,5.203099568324965,KO0003
1996-07,4.8796803210871875,KO0003
1996-08,4.85732803166985,KO0003
1996-09,4.745105572923025,KO0003
1996-10,4.838090585525845,KO0003
1996-11,4.529877359311119,KO0003
1996-12,4.111130344469438,KO0003
1997-01,3.792658815438843,KO0003
1997-02,3.8793842356087405,KO0003
1997-03,3.4533057430713443,KO0003
1997-04,3.347244985891229,KO0003
1997-05,3.337713977625012,KO0003
1997-06,3.3313713949381984,KO0003
1997-07,3.3233186189764785,KO0003
1997-08,3.214059002372127,KO0003
1997-09,3.396358543417355,KO0003
1997-10,3.388307344106245,KO0003
1997-11,3.48483083426252,KO0003
1997-12,3.8573447501870417,KO0003
1998-01,5.341968826091992,KO0003
1998-02,5.977193590441754,KO0003
1998-03,6.12191363084893,KO0003
1998-04,6.011706232424285,KO0003
1998-05,5.535356170413963,KO0003
1998-06,5.155746509129977,KO0003
1998-07,4.9627186926363365,KO0003
1998-08,4.303563914155295,KO0003
1998-09,3.92175834099302,KO0003
1998-10,3.7344064386317877,KO0003
1998-11,3.547593393692794,KO0003
1998-12,2.900824461698548,KO0003
1999-01,1.0708220642807742,KO0003
1999-02,0.17751755710926354,KO0003
1999-03,-0.4372141886046288,KO0003
1999-04,-0.697089804290496,KO0003
1999-05,-0.6102459522926651,KO0003
1999-06,-0.5215587953075196,KO0003
1999-07,-0.6113226235800462,KO0003
1999-08,-0.3506866320117874,KO0003
1999-09,-0.3506866320117874,KO0003
1999-10,-0.17379160524477744,KO0003
1999-11,-0.08697137709856584,KO0003
1999-12,0.08712292110708564,KO0003
2000-01,0.6534219083031312,KO0003
2000-02,0.7694340385183462,KO0003
2000-03,1.3049887500969914,KO0003
2000-04,1.4955970740343938,KO0003
2000-05,1.2792812397991904,KO0003
2000-06,1.468643527233704,KO0003
2000-07,1.9682648437378436,KO0003
2000-08,2.1706971457045476,KO0003
2000-09,2.6798922437284878,KO0003
2000-10,2.6005316089720676,KO0003
2000-11,2.6005316089720676,KO0003
2000-12,2.905196399981347,KO0003
2001-01,3.238171785399624,KO0003
2001-02,3.4337014870117866,KO0003
2001-03,3.409613087032448,KO0003
2001-04,3.6066225976251642,KO0003
2001-05,4.1178095647369295,KO0003
2001-06,4.116772205271313,KO0003
2001-07,3.5978803658964775,KO0003
2001-08,3.593800009144532,KO0003
2001-09,3.278738246891133,KO0003
2001-10,3.175468896766964,KO0003
2001-11,3.2724297791109747,KO0003
2001-12,3.264251835291998,KO0003
2002-01,2.745837824889219,KO0003
2002-02,2.6366808840635914,KO0003
2002-03,2.812833274084614,KO0003
2002-04,2.9981243261604895,KO0003
2002-05,2.9938530933533825,KO0003
2002-06,2.8922333814390466,KO0003
2002-07,3.0911422632998953,KO0003
2002-08,3.0821968192317195,KO0003
2002-09,3.173181404364045,KO0003
2002-10,3.46245337875537,KO0003
2002-11,3.5560249977995007,KO0003
2002-12,3.5457776867603874,KO0003
2003-01,3.5307317926150494,KO0003
2003-02,3.5206765278544605,KO0003
2003-03,3.6795320626413774,KO0003
2003-04,3.474383056826169,KO0003
2003-05,3.3734077572634913,KO0003
2003-06,3.467868899384574,KO0003
2003-07,3.275852207732788,KO0003
2003-08,3.178431764336498,KO0003
2003-09,3.1680970069595693,KO0003
2003-10,2.879648027249515,KO0003
2003-11,2.598101714123824,KO0003
2003-12,2.8677582041900074,KO0003
2004-01,2.765696913397786,KO0003
2004-02,2.5742157344374794,KO0003
2004-03,2.3664281247828933,KO0003
2004-04,2.178431861644614,KO0003
2004-05,2.176471402661062,KO0003
2004-06,2.173101130123256,KO0003
2004-07,2.6292106829855832,KO0003
2004-08,2.626810341250163,KO0003
2004-09,2.349321966091389,KO0003
2004-10,2.349321966091389,KO0003
2004-11,2.3500497072793447,KO0003
2004-12,2.1588365354244132,KO0003
2005-01,2.691264688963768,KO0003
2005-02,2.8051834316288105,KO0003
2005-03,2.4963349079654584,KO0003
2005-04,2.509018905796534,KO0003
2005-05,2.418731961137688,KO0003
2005-06,2.3286039207191633,KO0003
2005-07,1.9669211882470394,KO0003
2005-08,2.0797390554237793,KO0003
2005-09,2.0797390554237793,KO0003
2005-10,2.0797390554237793,KO0003
2005-11,2.273156517281394,KO0003
2005-12,2.1132156636061827,KO0003
2006-01,1.511089771802765,KO0003
2006-02,1.6105631646900598,KO0003
2006-03,1.8011575085753684,KO0003
2006-04,1.7979995766299606,KO0003
2006-05,2.0996507197290404,KO0003
2006-06,1.9977773073666327,KO0003
2006-07,2.1988780694326637,KO0003
2006-08,1.9951145441341467,KO0003
2006-09,2.1958143526770835,KO0003
2006-10,2.1958143526770835,KO0003
2006-11,2.29254329846591,KO0003
2006-12,2.1905978067692677,KO0003
2007-01,2.2847908345595913,KO0003
2007-02,2.4757987398315473,KO0003
2007-03,2.558965485839182,KO0003
2007-04,2.6539126366271093,KO0003
2007-05,2.4478107060942556,KO0003
2007-06,2.550133603133853,KO0003
2007-07,2.5451156046915058,KO0003
2007-08,2.642208010770797,KO0003
2007-09,2.440631540866711,KO0003
2007-10,2.6370190444197528,KO0003
2007-11,2.5325922964835046,KO0003
2007-12,2.626731078904987,KO0003
2008-01,2.815634995054661,KO0003
2008-02,2.7048792647228037,KO0003
2008-03,3.067204505670129,KO0003
2008-04,3.0613407609039855,KO0003
2008-05,3.3455603339235918,KO0003
2008-06,3.536554515557788,KO0003
2008-07,3.816340958440634,KO0003
2008-08,3.718137904070007,KO0003
2008-09,4.099032628299715,KO0003
2008-10,3.9955185740001786,KO0003
2008-11,4.278545646623821,KO0003
2008-12,4.459981924081147,KO0003
2009-01,3.9653686143697575,KO0003
2009-02,4.046300329827623,KO0003
2009-03,3.3488406439226237,KO0003
2009-04,3.0637691485571716,KO0003
2009-05,3.0536686861269313,KO0003
2009-06,3.048035574667707,KO0003
2009-07,2.6655317079102625,KO0003
2009-08,2.7567337508360046,KO0003
2009-09,2.5636987048232918,KO0003
2009-10,2.4693450183385313,KO0003
2009-11,2.3686908279563434,KO0003
2009-12,2.1798430609130337,KO0003
2010-01,2.4333970222430557,KO0003
2010-02,2.1747452031197545,KO0003
2010-03,1.7160277708311078,KO0003
2010-04,1.910676186276028,KO0003
2010-05,1.7482185273159034,KO0003
2010-06,1.6668444950267425,KO0003
2010-07,1.7802361803688438,KO0003
2010-08,1.8934463089631093,KO0003
2010-09,1.812103528522302,KO0003
2010-10,1.812103528522302,KO0003
2010-11,1.541017212738116,KO0003
2010-12,1.6629229339887752,KO0003
2011-01,1.9145491659041225,KO0003
2011-02,2.110895169410165,KO0003
2011-03,2.412953380007954,KO0003
2011-04,2.50994152046784,KO0003
2011-05,2.7056681296105944,KO0003
2011-06,2.8032697039308774,KO0003
2011-07,2.796462236704289,KO0003
2011-08,2.790875937841153,KO0003
2011-09,2.5897177068467503,KO0003
2011-10,2.5897177068467503,KO0003
2011-11,2.788123498903561,KO0003
2011-12,2.6803169645439384,KO0003
2012-01,2.4103874576973716,KO0003
2012-02,2.402054645309981,KO0003
2012-03,1.795941697627912,KO0003
2012-04,1.5676699450060338,KO0003
2012-05,1.472894647118994,KO0003
2012-06,1.3838318530869698,KO0003
2012-07,1.1954762093441929,KO0003
2012-08,1.1637760578498302,KO0003
2012-09,1.3594363202479087,KO0003
2012-10,1.408068401587892,KO0003
2012-11,1.3669714414719536,KO0003
2012-12,1.3248912823054848,KO0003
2013-01,1.496043521266066,KO0003
2013-02,1.3648781798638598,KO0003
2013-03,1.522808436089207,KO0003
2013-04,1.4850595371826536,KO0003
2013-05,1.5668749860000553,KO0003
2013-06,1.5171009498663013,KO0003
2013-07,1.5270335276152736,KO0003
2013-08,1.313452839671636,KO0003
2013-09,1.5230805280012527,KO0003
2013-10,1.589266595289085,KO0003
2013-11,1.691517911827245,KO0003
2013-12,1.604438613266912,KO0003
2014-01,1.4828514158517825,KO0003
2014-02,1.393997636168831,KO0003
2014-03,1.7366872414326995,KO0003
2014-04,1.9481525757676366,KO0003
2014-05,1.8084578485968006,KO0003
2014-06,1.7126420313653856,KO0003
2014-07,1.8820107102717198,KO0003
2014-08,2.0725160123910014,KO0003
2014-09,1.6705866836656202,KO0003
2014-10,1.6116106225779303,KO0003
2014-11,1.3359614542269194,KO0003
2014-12,1.3996344973243868,KO0003
2015-01,2.448765795848873,KO0003
2015-02,2.3988757312649156,KO0003
2015-03,2.353977297438359,KO0003
2015-04,2.271394757985701,KO0003
2015-05,2.22908204711616,KO0003
2015-06,2.225569123749871,KO0003
2015-07,2.5069758387229246,KO0003
2015-08,2.5682841744878004,KO0003
2015-09,2.4279506194192724,KO0003
2015-10,2.473070648357223,KO0003
2015-11,2.5534903825372712,KO0003
2015-12,2.6451543276494904,KO0003
2016-01,1.7820242431989097,KO0003
2016-02,1.901164955582746,KO0003
2016-03,1.8781138128472374,KO0003
2016-04,1.9969424804127556,KO0003
2016-05,2.0332051322801803,KO0003
2016-06,2.0944406168848406,KO0003
2016-07,1.8453260181472864,KO0003
2016-08,1.8311238404110863,KO0003
2016-09,1.9946808510638236,KO0003
2016-10,1.8535309870737704,KO0003
2016-11,1.693307903859731,KO0003
2016-12,1.600235514293824,KO0003
2017-01,1.7508241326984253,KO0003
2017-02,1.7759077906078558,KO0003
2017-03,1.6651895104530468,KO0003
2017-04,1.5841790268019684,KO0003
2017-05,1.5409856493115326,KO0003
2017-06,1.4617788436581902,KO0003
2017-07,1.507319044017863,KO0003
2017-08,1.4662695950697024,KO0003
2017-09,1.368970013037818,KO0003
2017-10,1.595172042565518,KO0003
2017-11,1.3418298621904468,KO0003
2017-12,1.3784111017975276,KO0003
2018-01,0.991483934669013,KO0003
2018-02,1.1540473723623546,KO0003
2018-03,1.338434083403417,KO0003
2018-04,1.4334457001752066,KO0003
2018-05,1.3815883664328288,KO0003
2018-06,1.257559168721678,KO0003
2018-07,1.00322501632919,KO0003
2018-08,1.030307971383726,KO0003
2018-09,1.1197876792732098,KO0003
2018-10,1.010749401395894,KO0003
2018-11,1.2371555646439214,KO0003
2018-12,1.0524166794263268,KO0003
2019-01,1.0499837053935313,KO0003
2019-02,1.1023446373519263,KO0003
2019-03,0.7458985699393628,KO0003
2019-04,0.7060891349145448,KO0003
2019-05,0.5729445111310572,KO0003
2019-06,0.6871602093817542,KO0003
2019-07,0.8790809057564797,KO0003
2019-08,0.8392426641919748,KO0003
2019-09,0.47646928186388937,KO0003
2019-10,0.6294319981439811,KO0003
2019-11,0.5241630056052271,KO0003
2019-12,0.6303284981211466,KO0003
2020-01,0.6218316317789352,KO0003
2020-02,0.3761472491097928,KO0003
2020-03,0.20694366310376466,KO0003
2020-04,0.09529063644115876,KO0003
2020-05,0.22566571385589373,KO0003
2020-06,0.3833878640679078,KO0003
2020-07,0.33354367619218284,KO0003
2020-08,0.3911212475867565,KO0003
2020-09,0.6289308176100628,KO0003
2020-10,-0.2616252844297784,KO0003
2020-11,0.6289308176100628,KO0003
2020-12,0.642441276852046,KO0003
2021-01,0.7211538461538547,KO0003
2021-02,0.6295593084840734,KO0003
2021-03,1.0726817042606474,KO0003
2021-04,1.2225673915222002,KO0003
2021-05,1.1908335835084438,KO0003
2021-06,1.1197760447910543,KO0003
2021-07,1.27782769292204,KO0003
2021-08,1.335193304105231,KO0003
2021-09,1.417731629392982,KO0003
2021-10,2.341708542713561,KO0003
2021-11,1.8969648562300323,KO0003
2021-12,2.2441651705565446,KO0003
2022-01,2.595465393794738,KO0003
2022-02,2.869910625620653,KO0003
2022-03,2.8367387423130497,KO0003
2022-04,3.0096030096030013,KO0003
2022-05,3.4117879746835333,KO0003
2022-06,3.9054775558631682,KO0003
2022-07,4.011828486939373,KO0003
2022-08,4.070796460176984,KO0003
2022-09,4.055916518999814,KO0003
2022-10,4.193263281940496,KO0003
2022-11,4.203409758965315,KO0003
2022-12,4.038630377524144,KO0003
2023-01,3.9934089367064107,KO0003
2023-02,3.8710300222029037,KO0003
2023-03,3.9834104938271553,KO0003
2023-04,3.9115809706871785,KO0003
2023-05,3.767811035669899,KO0003
2023-06,3.3495099438576315,KO0003
2023-07,3.212661106899173,KO0003
2023-08,3.1368102796674124,KO0003
2023-09,3.140964995269635,KO0003
2023-10,3.1102733270499616,KO0003
2023-11,2.867889045604155,KO0003
2023-12,2.766057196436922,KO0003
2024-01,2.535185012582719,KO0003
2024-02,2.546468401487001,KO0003
2024-03,2.4209257026249986,KO0003
2024-04,2.3492415834258207,KO0003
2024-05,2.2117777163394914,KO0003
2024-06,2.15449774422245,KO0003
2024-07,2.1669268203103442,KO0003
2024-08,2.052033711982415,KO0003
2024-09,1.9812878370941256,KO0003
2024-10,1.8190127970749481,KO0003
2024-11,1.8647166361974277,KO0003
2024-12,1.8156934306569505,KO0003
2025-01,1.936187619307339,KO0003
2025-02,1.7672648178357786,KO0003
2025-03,1.901829378735731,KO0003
2025-04,2.051328393276708,KO0003
2025-05,1.9745739789018169,KO0003
2025-06,2.0009013068949866,KO0003
2025-07,1.9771726431203396,KO0003
2025-08,1.292639138240581,KO0003
2025-09,1.9607843137254832,KO0003
2025-10,2.1545919741448927,KO0003
2025-11,1.9741564967695746,KO0003
2025-12,2.0073483287032845,KO0003
2026-01,2.0242553950419184,KO0003
2026-02,2.297622228159235,KO0003
2026-03,2.1862779950231115,KO0003
2026-04,2.169485522004777,KO0003
2026-05,2.537577365163579,KO0003
2026-06,2.4829901917469366,KO0003
2026-07,2.6086190182427194,KO0003
2026-08,3.367600141793692,KO0003
1975-01,9.07,KO0004
1975-02,9.208,KO0004
1975-03,9.379,KO0004
1975-04,9.717,KO0004
1975-05,10.022,KO0004
1975-06,10.151,KO0004
1975-07,10.377,KO0004
1975-08,10.473,KO0004
1975-09,10.727,KO0004
1975-10,10.858,KO0004
1975-11,10.885,KO0004
1975-12,11.024,KO0004
1976-01,11.094,KO0004
1976-02,11.196,KO0004
1976-03,11.398,KO0004
1976-04,11.504,KO0004
1976-05,11.58,KO0004
1976-06,11.786,KO0004
1976-07,11.942,KO0004
1976-08,12.049,KO0004
1976-09,12.095,KO0004
1976-10,12.036,KO0004
1976-11,12.115,KO0004
1976-12,12.156,KO0004
1977-01,12.195,KO0004
1977-02,12.434,KO0004
1977-03,12.643,KO0004
1977-04,12.701,KO0004
1977-05,12.85,KO0004
1977-06,12.947,KO0004
1977-07,13.009,KO0004
1977-08,13.038,KO0004
1977-09,13.08,KO0004
1977-10,13.055,KO0004
1977-11,13.146,KO0004
1977-12,13.233,KO0004
1978-01,13.589,KO0004
1978-02,13.868,KO0004
1978-03,14.074,KO0004
1978-04,14.074,KO0004
1978-05,14.17,KO0004
1978-06,14.409,KO0004
1978-07,14.582,KO0004
1978-08,14.59,KO0004
1978-09,14.662,KO0004
1978-10,14.748,KO0004
1978-11,14.878,KO0004
1978-12,14.995,KO0004
1979-01,15.13,KO0004
1979-02,15.699,KO0004
1979-03,16.047,KO0004
1979-04,16.529,KO0004
1979-05,17.088,KO0004
1979-06,17.411,KO0004
1979-07,17.581,KO0004
1979-08,17.688,KO0004
1979-09,17.963,KO0004
1979-10,18.163,KO0004
1979-11,18.39,KO0004
1979-12,18.69,KO0004
1980-01,19.493,KO0004
1980-02,20.153,KO0004
1980-03,20.887,KO0004
1980-04,21.095,KO0004
1980-05,21.601,KO0004
1980-06,21.971,KO0004
1980-07,22.207,KO0004
1980-08,22.562,KO0004
1980-09,22.992,KO0004
1980-10,23.559,KO0004
1980-11,23.833,KO0004
1980-12,24.384,KO0004
1981-01,24.668,KO0004
1981-02,24.819,KO0004
1981-03,25.317,KO0004
1981-04,25.638,KO0004
1981-05,26.221,KO0004
1981-06,26.976,KO0004
1981-07,27.259,KO0004
1981-08,27.528,KO0004
1981-09,27.79,KO0004
1981-10,27.725,KO0004
1981-11,27.64,KO0004
1981-12,27.798,KO0004
1982-01,27.961,KO0004
1982-02,28.068,KO0004
1982-03,28.397,KO0004
1982-04,28.478,KO0004
1982-05,28.805,KO0004
1982-06,29.191,KO0004
1982-07,29.256,KO0004
1982-08,29.266,KO0004
1982-09,29.369,KO0004
1982-10,29.325,KO0004
1982-11,29.316,KO0004
1982-12,29.58,KO0004
1983-01,29.76,KO0004
1983-02,29.896,KO0004
1983-03,29.978,KO0004
1983-04,29.931,KO0004
1983-05,30.02,KO0004
1983-06,30.118,KO0004
1983-07,30.208,KO0004
1983-08,30.18,KO0004
1983-09,30.287,KO0004
1983-10,30.308,KO0004
1983-11,30.26,KO0004
1983-12,30.303,KO0004
1984-01,30.349,KO0004
1984-02,30.489,KO0004
1984-03,30.63,KO0004
1984-04,30.758,KO0004
1984-05,30.753,KO0004
1984-06,30.72,KO0004
1984-07,30.77,KO0004
1984-08,30.829,KO0004
1984-09,31.028,KO0004
1984-10,30.857,KO0004
1984-11,30.829,KO0004
1984-12,30.829,KO0004
1985-01,30.898,KO0004
1985-02,31.081,KO0004
1985-03,31.089,KO0004
1985-04,31.156,KO0004
1985-05,31.341,KO0004
1985-06,31.43,KO0004
1985-07,31.501,KO0004
1985-08,31.639,KO0004
1985-09,31.769,KO0004
1985-10,31.727,KO0004
1985-11,31.653,KO0004
1985-12,31.799,KO0004
1986-01,32.004,KO0004
1986-02,32.086,KO0004
1986-03,32.141,KO0004
1986-04,32.249,KO0004
1986-05,32.477,KO0004
1986-06,32.753,KO0004
1986-07,32.867,KO0004
1986-08,32.86,KO0004
1986-09,32.973,KO0004
1986-10,32.855,KO0004
1986-11,32.884,KO0004
1986-12,32.875,KO0004
1987-01,32.949,KO0004
1987-02,33.018,KO0004
1987-03,33.185,KO0004
1987-04,33.374,KO0004
1987-05,33.712,KO0004
1987-06,33.717,KO0004
1987-07,33.671,KO0004
1987-08,33.691,KO0004
1987-09,33.766,KO0004
1987-10,33.928,KO0004
1987-11,33.937,KO0004
1987-12,33.927,KO0004
1988-01,33.997,KO0004
1988-02,34.491,KO0004
1988-03,35.045,KO0004
1988-04,35.237,KO0004
1988-05,35.494,KO0004
1988-06,35.732,KO0004
1988-07,35.817,KO0004
1988-08,35.963,KO0004
1988-09,36.178,KO0004
1988-10,36.283,KO0004
1988-11,36.52,KO0004
1988-12,36.673,KO0004
1989-01,36.695,KO0004
1989-02,36.85,KO0004
1989-03,37.051,KO0004
1989-04,37.33,KO0004
1989-05,37.635,KO0004
1989-06,37.833,KO0004
1989-07,38.031,KO0004
1989-08,38.088,KO0004
1989-09,38.232,KO0004
1989-10,38.296,KO0004
1989-11,38.563,KO0004
1989-12,38.657,KO0004
1990-01,39.484,KO0004
1990-02,39.739,KO0004
1990-03,40.195,KO0004
1990-04,40.512,KO0004
1990-05,40.97,KO0004
1990-06,41.239,KO0004
1990-07,41.286,KO0004
1990-08,41.333,KO0004
1990-09,41.53,KO0004
1990-10,41.631,KO0004
1990-11,41.719,KO0004
1990-12,41.878,KO0004
1991-01,42.694,KO0004
1991-02,43.18,KO0004
1991-03,43.586,KO0004
1991-04,43.724,KO0004
1991-05,43.953,KO0004
1991-06,44.309,KO0004
1991-07,44.698,KO0004
1991-08,44.883,KO0004
1991-09,45.086,KO0004
1991-10,45.23,KO0004
1991-11,45.437,KO0004
1991-12,45.509,KO0004
1992-01,45.729,KO0004
1992-02,46.034,KO0004
1992-03,46.606,KO0004
1992-04,46.872,KO0004
1992-05,47.131,KO0004
1992-06,47.217,KO0004
1992-07,47.352,KO0004
1992-08,47.415,KO0004
1992-09,47.564,KO0004
1992-10,47.672,KO0004
1992-11,47.757,KO0004
1992-12,47.871,KO0004
1993-01,48.126,KO0004
1993-02,48.483,KO0004
1993-03,49.11,KO0004
1993-04,49.374,KO0004
1993-05,49.457,KO0004
1993-06,49.68,KO0004
1993-07,49.754,KO0004
1993-08,49.896,KO0004
1993-09,49.997,KO0004
1993-10,50.114,KO0004
1993-11,50.142,KO0004
1993-12,50.273,KO0004
1994-01,50.785,KO0004
1994-02,51.18,KO0004
1994-03,51.582,KO0004
1994-04,51.732,KO0004
1994-05,51.91,KO0004
1994-06,52.439,KO0004
1994-07,52.573,KO0004
1994-08,52.575,KO0004
1994-09,52.411,KO0004
1994-10,52.425,KO0004
1994-11,52.548,KO0004
1994-12,52.631,KO0004
1995-01,53.097,KO0004
1995-02,53.206,KO0004
1995-03,53.696,KO0004
1995-04,54.078,KO0004
1995-05,54.242,KO0004
1995-06,54.35,KO0004
1995-07,54.677,KO0004
1995-08,54.894,KO0004
1995-09,55.057,KO0004
1995-10,55.112,KO0004
1995-11,55.385,KO0004
1995-12,55.711,KO0004
1996-01,56.094,KO0004
1996-02,56.256,KO0004
1996-03,56.747,KO0004
1996-04,57.018,KO0004
1996-05,57.237,KO0004
1996-06,57.291,KO0004
1996-07,57.454,KO0004
1996-08,57.563,KO0004
1996-09,57.727,KO0004
1996-10,57.781,KO0004
1996-11,57.781,KO0004
1996-12,57.835,KO0004
1997-01,58.052,KO0004
1997-02,58.216,KO0004
1997-03,58.544,KO0004
1997-04,58.707,KO0004
1997-05,58.925,KO0004
1997-06,59.034,KO0004
1997-07,59.252,KO0004
1997-08,59.578,KO0004
1997-09,59.85,KO0004
1997-10,59.905,KO0004
1997-11,59.959,KO0004
1997-12,60.286,KO0004
1998-01,61.594,KO0004
1998-02,62.302,KO0004
1998-03,62.9,KO0004
1998-04,63.01,KO0004
1998-05,63.01,KO0004
1998-06,62.954,KO0004
1998-07,62.846,KO0004
1998-08,62.682,KO0004
1998-09,62.737,KO0004
1998-10,62.737,KO0004
1998-11,62.628,KO0004
1998-12,62.682,KO0004
1999-01,62.682,KO0004
